country,id,week.year,revenue,units
ID,3429660,29.2019,"1216,62",1
ID,3429660,31.2019,"3649,86",3
ID,3430644,28.2019,"6081,90",5
ID,3430644,29.2019,"3649,14",3
ID,3431352,31.2019,"2433,24",2
ID,3433344,27.2019,"6004,20",5
ID,3433344,28.2019,"9606,72",8
ID,3433344,30.2019,"12008,52",10
ID,3433344,27.2019,"2401,68",2
ID,3433344,28.2019,"2401,80",2
ID,3433344,29.2019,"2401,68",2
ID,3433344,31.2019,"2401,80",2
ID,3434784,27.2019,"2400,00",2
ID,3434784,28.2019,"2432,76",2
ID,3434784,30.2019,"3649,14",3
ID,3435678,28.2019,"1213,38",1
ID,3444444,28.2019,"1203,90",1
ID,3444444,31.2019,"3611,70",3
ID,3450198,28.2019,"1216,62",1
ID,3450198,29.2019,"2433,24",2
ID,3450198,30.2019,"1216,62",1
ID,3450198,31.2019,"2433,24",2
ID,3455208,27.2019,"2593,20",4
ID,3457416,28.2019,"8516,34",7
ID,3460644,27.2019,"12169,80",10
ID,3460644,30.2019,"2434,08",2
ID,3466446,27.2019,"1216,62",1
ID,3472584,29.2019,"395,46",1
ID,3475776,28.2019,"3602,52",3
ID,3476400,31.2019,"1205,76",1
ID,3479184,27.2019,"1216,62",1
ID,3479952,27.2019,"1194,00",1
ID,3483588,31.2019,"648,30",1
ID,3485574,30.2019,"2432,76",2
ID,3485574,29.2019,"4865,52",4
ID,3490512,27.2019,"1216,62",1
ID,3491406,30.2019,"396,72",1
ID,3496650,27.2019,"14459,76",12
ID,3496650,28.2019,"2426,52",2
ID,3496650,29.2019,"1213,26",1
ID,3496650,30.2019,"8418,90",7
ID,3496650,31.2019,"1213,26",1
ID,3499242,27.2019,"1216,38",1
ID,3499374,29.2019,"396,72",1
ID,3499692,28.2019,"4815,84",4
ID,3500970,30.2019,"396,72",1
ID,3501252,27.2019,"4752,00",4
ID,3501912,27.2019,"1296,60",2
ID,3501912,28.2019,"1296,60",2
ID,3501912,30.2019,"648,30",1
ID,3501912,31.2019,"648,30",1
ID,3501912,29.2019,"1216,38",1
ID,3501912,30.2019,"1216,38",1
ID,3508032,31.2019,"1216,62",1
ID,3510642,29.2019,"1213,38",1
ID,3517560,31.2019,"793,44",2
ID,3517560,28.2019,"648,30",1
ID,3517560,29.2019,"2593,20",4
ID,3517560,31.2019,"1216,62",1
ID,3517602,28.2019,"2411,64",2
ID,3518694,29.2019,"1904,94",1
ID,3519810,30.2019,"1216,62",1
ID,3520110,30.2019,"2224,86",1
ID,3522834,27.2019,"1216,98",1
ID,3523638,30.2019,"793,32",2
ID,3525786,30.2019,"1216,38",1
ID,3532530,27.2019,"1213,38",1
ID,3532530,31.2019,"4853,52",4
ID,3534168,28.2019,"2221,44",1
ID,3536958,27.2019,"1205,76",1
ID,3538662,30.2019,"623,52",1
ID,3539868,28.2019,"1216,62",1
ID,3541164,27.2019,"2426,52",2
ID,3541164,29.2019,"1213,26",1
ID,3541164,30.2019,"3639,78",3
ID,3549366,29.2019,"648,30",1
ID,3549444,31.2019,"648,30",1
ID,3549450,27.2019,"3600,00",3
ID,3549450,29.2019,"12000,00",10
ID,3549450,31.2019,"1200,00",1
ID,3556092,27.2019,"396,72",1
ID,3556092,29.2019,"2216,64",8
ID,3556092,27.2019,"1216,62",1
ID,3556092,29.2019,"1216,62",1
ID,3558792,27.2019,"2400,00",2
ID,3558792,30.2019,"1200,00",1
ID,3559590,28.2019,"2433,24",2
ID,3559590,31.2019,"1216,62",1
ID,3561066,28.2019,"2432,76",2
ID,3561066,30.2019,"4865,52",4
ID,3563736,28.2019,"648,30",1
ID,3563940,27.2019,"1216,62",1
ID,3570432,28.2019,"1944,90",3
ID,3570432,28.2019,"2433,24",2
ID,3570702,28.2019,"3649,86",3
ID,3570744,29.2019,"396,72",1
ID,3570744,30.2019,"793,44",2
ID,3570828,30.2019,"2221,44",1
ID,3570828,28.2019,"3611,70",3
ID,3570828,30.2019,"1203,90",1
ID,3571164,31.2019,"396,06",1
ID,3571848,28.2019,"648,30",1
ID,3572448,30.2019,"1216,62",1
ID,3572574,27.2019,"1189,92",3
ID,3572574,30.2019,"396,60",1
ID,3572574,28.2019,"554,04",2
ID,3572574,29.2019,"277,02",1
ID,3572574,30.2019,"277,02",1
ID,3572616,28.2019,"1216,62",1
ID,3602778,30.2019,"6734,64",3
ID,3602778,30.2019,"3658,92",1
ID,3602778,30.2019,"12166,20",10
ID,3603048,28.2019,"793,44",2
ID,3611358,29.2019,"1213,38",1
ID,3611508,30.2019,"3840,00",1
ID,3611508,28.2019,"6081,90",5
ID,3611646,27.2019,"1216,62",1
ID,3619110,30.2019,"1216,62",1
ID,3619110,27.2019,"2433,24",2
ID,3619356,27.2019,"1216,38",1
ID,3632754,31.2019,"2433,24",2
ID,3633144,27.2019,"25321,20",21
ID,3633144,29.2019,"2411,64",2
ID,3633156,29.2019,"1216,62",1
ID,3633306,27.2019,"1216,38",1
ID,3633306,29.2019,"1216,38",1
ID,3640872,31.2019,"3877,98",1
ID,3640872,31.2019,"644,82",1
ID,3640872,30.2019,"1200,84",1
ID,3640872,31.2019,"1200,84",1
ID,3641022,27.2019,"1216,62",1
ID,3641046,28.2019,"1216,62",1
ID,3641214,27.2019,"1983,60",5
ID,3641214,31.2019,"1296,60",2
ID,3641214,27.2019,"1385,40",5
ID,3641214,27.2019,"1216,62",1
ID,3641514,29.2019,"3649,86",3
ID,3650358,27.2019,"1216,62",1
ID,3650358,28.2019,"1216,62",1
ID,3650418,27.2019,"14599,44",12
ID,3650418,29.2019,"18249,30",15
ID,3650436,29.2019,"1216,62",1
ID,3650484,31.2019,"1216,62",1
ID,3650508,29.2019,"2433,24",2
ID,3650718,29.2019,"1190,16",3
ID,3650718,29.2019,"554,16",2
ID,3665754,29.2019,"396,06",1
ID,3665754,29.2019,"612,24",1
ID,3665754,30.2019,"1224,48",2
ID,3665898,29.2019,"396,60",1
ID,3665898,28.2019,"1216,38",1
ID,3666336,31.2019,"2433,24",2
ID,3672162,30.2019,"1216,62",1
ID,3672216,30.2019,"1216,62",1
ID,3672450,28.2019,"2433,24",2
ID,3672450,29.2019,"1216,62",1
ID,3672600,29.2019,"6019,50",5
ID,3672642,31.2019,"1216,62",1
ID,3672672,30.2019,"648,30",1
ID,3672672,31.2019,"1216,62",1
ID,3672708,29.2019,"2433,24",2
ID,3682212,30.2019,"1216,62",1
ID,3682308,31.2019,"1216,62",1
ID,3682488,27.2019,"648,30",1
ID,3682488,29.2019,"1296,60",2
ID,3682488,27.2019,"1091,52",1
ID,3682488,27.2019,"1216,62",1
ID,3682488,29.2019,"1216,62",1
ID,3696192,27.2019,"648,30",1
ID,3696612,28.2019,"1216,62",1
ID,3696612,30.2019,"1216,62",1
ID,3696612,31.2019,"1216,62",1
ID,3696726,28.2019,"1216,38",1
ID,3697362,30.2019,"4866,48",4
ID,3697434,30.2019,"1216,38",1
ID,3719898,31.2019,"2189,10",1
ID,3719898,29.2019,"7298,28",6
ID,3719898,31.2019,"1200,84",1
ID,3720066,30.2019,"1216,62",1
ID,3720090,27.2019,"2377,44",2
ID,3720090,30.2019,"2377,44",2
ID,3720114,27.2019,"1216,62",1
ID,3720522,31.2019,"648,30",1
ID,3720540,29.2019,"2215,80",1
ID,3721002,27.2019,"2204,52",1
ID,3721002,28.2019,"8818,08",4
ID,3721002,27.2019,"3389,52",1
ID,3721002,27.2019,"15588,00",25
ID,3721242,29.2019,"3902,82",1
ID,3721242,29.2019,"2433,24",2
ID,3721554,27.2019,"831,24",3
ID,3721554,29.2019,"2770,80",10
ID,3721554,30.2019,"277,08",1
ID,3721554,27.2019,"2433,24",2
ID,3721554,30.2019,"2433,24",2
ID,3721974,31.2019,"4815,60",4
ID,3721998,30.2019,"2183,04",2
ID,3722052,29.2019,"4409,04",2
ID,3722082,30.2019,"2183,04",2
ID,3739572,30.2019,"1216,62",1
ID,3739572,31.2019,"1216,62",1
ID,3739716,28.2019,"1216,62",1
ID,3739716,29.2019,"1216,62",1
ID,3739716,31.2019,"1216,62",1
ID,3739920,27.2019,"1205,76",1
ID,3739920,29.2019,"1205,76",1
ID,3740070,28.2019,"2433,24",2
ID,3747654,30.2019,"1216,62",1
ID,3748128,27.2019,"793,44",2
ID,3748128,30.2019,"793,44",2
ID,3748128,27.2019,"648,30",1
ID,3748470,28.2019,"644,82",1
ID,3748614,28.2019,"648,30",1
ID,3766374,29.2019,"1216,62",1
ID,3766542,30.2019,"2221,44",1
ID,3783312,29.2019,"1216,62",1
ID,3783366,30.2019,"396,72",1
ID,3783546,28.2019,"1216,38",1
ID,3793134,28.2019,"2426,76",2
ID,3793134,31.2019,"1213,38",1
ID,3793338,28.2019,"2238,84",1
ID,3793644,29.2019,"3649,86",3
ID,3801774,27.2019,"3649,86",3
ID,3802098,28.2019,"2433,24",2
ID,3802284,31.2019,"612,24",1
ID,3802656,29.2019,"1870,56",3
ID,3802758,27.2019,"1190,16",3
ID,3802758,29.2019,"396,72",1
ID,3802998,28.2019,"1216,62",1
ID,3802998,30.2019,"2433,24",2
ID,3810666,28.2019,"2244,84",1
ID,3810666,31.2019,"1216,62",1
ID,3811164,27.2019,"2433,24",2
ID,3811362,28.2019,"644,82",1
ID,3811464,28.2019,"648,30",1
ID,3811464,27.2019,"10947,42",9
ID,3811464,28.2019,"7298,28",6
ID,3811464,29.2019,"2432,76",2
ID,3811464,30.2019,"13380,18",11
ID,3811464,31.2019,"1216,38",1
ID,3811932,28.2019,"277,08",1
ID,3812226,30.2019,"1216,62",1
ID,3812394,28.2019,"631,26",1
ID,3812484,27.2019,"1216,62",1
ID,3827364,27.2019,"1216,62",1
ID,3827364,29.2019,"1216,62",1
ID,3831828,27.2019,"1200,00",1
ID,3831846,29.2019,"2244,84",1
ID,3832122,28.2019,"396,72",1
ID,3832158,28.2019,"631,26",1
ID,3832260,31.2019,"648,30",1
ID,3832260,29.2019,"1216,62",1
ID,3832260,30.2019,"1216,62",1
ID,3840180,30.2019,"587,76",1
ID,3840378,30.2019,"1224,48",2
ID,3840726,27.2019,"4754,88",4
ID,3840726,28.2019,"4754,88",4
ID,3840726,30.2019,"2377,44",2
ID,3840864,28.2019,"2244,42",1
ID,3840954,29.2019,"396,72",1
ID,3840954,27.2019,"277,08",1
ID,3840978,27.2019,"1296,60",2
ID,3840978,31.2019,"648,30",1
ID,3840978,30.2019,"2433,24",2
ID,3841026,27.2019,"1200,84",1
ID,3841026,28.2019,"4803,36",4
ID,3841026,29.2019,"3602,64",3
ID,3841068,30.2019,"1216,62",1
ID,3856782,28.2019,"1216,62",1
ID,3857082,30.2019,"793,44",2
ID,3857190,29.2019,"648,30",1
ID,3857190,30.2019,"648,30",1
ID,3857190,27.2019,"1216,62",1
ID,3857220,30.2019,"396,72",1
ID,3857220,27.2019,"277,08",1
ID,3857220,31.2019,"277,08",1
ID,3857538,28.2019,"396,72",1
ID,3857676,30.2019,"1216,62",1
ID,3867690,28.2019,"1091,52",1
ID,3867690,30.2019,"1091,52",1
ID,3867690,29.2019,"1216,62",1
ID,3868650,30.2019,"1216,62",1
ID,3874680,31.2019,"1216,38",1
ID,3875412,27.2019,"1216,98",1
ID,3882240,30.2019,"11079,00",5
ID,3882306,30.2019,"2433,24",2
ID,3882306,31.2019,"1216,62",1
ID,3882852,27.2019,"4866,48",4
ID,3882912,29.2019,"1216,62",1
ID,3883158,27.2019,"3241,50",5
ID,3883158,28.2019,"1216,62",1
ID,3883410,27.2019,"1216,62",1
ID,3891348,28.2019,"648,30",1
ID,3891912,29.2019,"1213,38",1
ID,3891912,30.2019,"3640,14",3
ID,3891984,27.2019,"3649,86",3
ID,3892650,27.2019,"1296,60",2
ID,3892650,28.2019,"2432,76",2
ID,3892650,30.2019,"3649,14",3
ID,3892650,31.2019,"2432,76",2
ID,3892698,31.2019,"623,52",1
ID,3892698,28.2019,"1216,38",1
ID,3898866,27.2019,"648,30",1
ID,3899160,29.2019,"2433,24",2
ID,3899202,27.2019,"1216,62",1
ID,3899448,28.2019,"648,30",1
ID,3899538,27.2019,"3611,82",3
ID,3899538,28.2019,"4815,60",4
ID,3899538,29.2019,"2407,92",2
ID,3899538,30.2019,"4815,84",4
ID,3899802,31.2019,"1870,56",3
ID,3899886,28.2019,"648,30",1
ID,3908736,30.2019,"1216,62",1
ID,3908742,29.2019,"1216,62",1
ID,3920124,27.2019,"4249,08",4
ID,3920124,27.2019,"10919,34",9
ID,3920124,29.2019,"2426,52",2
ID,3920124,30.2019,"3639,78",3
ID,3921336,29.2019,"1091,52",1
ID,3921456,29.2019,"1188,72",1
ID,3921456,30.2019,"1188,72",1
ID,3921540,31.2019,"648,30",1
ID,3921732,29.2019,"1216,62",1
ID,3921918,29.2019,"648,30",1
ID,3921918,30.2019,"648,30",1
ID,3921918,30.2019,"1216,62",1
ID,3922218,30.2019,"1216,62",1
ID,3928908,29.2019,"1062,24",1
ID,3928908,29.2019,"22815,96",19
ID,3929094,27.2019,"132300,00",350
ID,3929094,29.2019,"91368,00",150
ID,3929094,27.2019,"132000,00",500
ID,3929166,28.2019,"1216,62",1
ID,3929232,29.2019,"1205,76",1
ID,3929568,27.2019,"1216,62",1
ID,3929568,29.2019,"2433,24",2
ID,3946194,28.2019,"396,60",1
ID,3946194,28.2019,"1084,56",1
ID,3946194,29.2019,"10920,42",9
ID,3946788,28.2019,"2432,76",2
ID,3946788,30.2019,"1216,38",1
ID,3962328,28.2019,"396,60",1
ID,3962328,27.2019,"4865,52",4
ID,3962688,30.2019,"1091,52",1
ID,3969294,29.2019,"1091,52",1
ID,3969294,30.2019,"2183,04",2
ID,3969360,27.2019,"4853,52",4
ID,3969360,30.2019,"6066,90",5
ID,3969504,27.2019,"623,52",1
ID,3969504,28.2019,"2432,76",2
ID,3969582,27.2019,"396,72",1
ID,3969690,29.2019,"2411,40",2
ID,3969810,27.2019,"1216,62",1
ID,3969888,30.2019,"2226,00",1
ID,3970272,27.2019,"1213,38",1
ID,3970272,28.2019,"3640,14",3
ID,3970272,31.2019,"1213,38",1
ID,3979986,29.2019,"4442,88",2
ID,3979986,28.2019,"644,76",1
ID,3979986,30.2019,"644,76",1
ID,3979986,28.2019,"2407,92",2
ID,3979986,29.2019,"8427,54",7
ID,3979986,30.2019,"2407,80",2
ID,3980046,29.2019,"631,26",1
ID,3980070,27.2019,"1216,62",1
ID,3980070,28.2019,"13266,00",11
ID,3980070,30.2019,"3649,86",3
ID,3980184,29.2019,"623,52",1
ID,3981204,27.2019,"4866,48",4
ID,3981762,28.2019,"2244,84",1
ID,3981762,29.2019,"1216,62",1
ID,3983442,27.2019,"3566,16",3
ID,3983442,28.2019,"5943,60",5
ID,3983442,29.2019,"114117,12",96
ID,3983442,30.2019,"4754,88",4
ID,3983442,31.2019,"1188,72",1
ID,3983442,27.2019,"1188,72",1
ID,3983442,29.2019,"1188,72",1
ID,3983442,30.2019,"2377,44",2
ID,3983454,28.2019,"2433,24",2
ID,3984180,29.2019,"277,08",1
ID,3984342,27.2019,"1216,62",1
ID,3986370,31.2019,"4866,48",4
ID,3987468,28.2019,"2244,84",1
ID,3987468,29.2019,"1216,62",1
ID,3988182,27.2019,"2221,44",1
ID,3988188,28.2019,"3649,86",3
ID,3988188,31.2019,"1216,62",1
ID,3989562,27.2019,"1091,52",1
ID,3989982,28.2019,"1203,90",1
ID,3991518,27.2019,"1216,62",1
ID,3991776,30.2019,"1203,90",1
ID,3994314,28.2019,"648,30",1
ID,3994836,31.2019,"1216,62",1
ID,3995274,31.2019,"1216,62",1
ID,4013262,28.2019,"2433,24",2
ID,4013712,30.2019,"277,08",1
ID,4014066,30.2019,"1084,56",1
ID,4014066,30.2019,"1200,84",1
ID,4014072,30.2019,"2433,24",2
ID,4014180,30.2019,"6028,80",5
ID,4014180,31.2019,"1205,76",1
ID,4022010,27.2019,"3649,86",3
ID,4022010,29.2019,"1216,62",1
ID,4022412,27.2019,"1213,38",1
ID,4022886,29.2019,"1216,62",1
ID,4023192,28.2019,"2244,84",1
ID,4044138,27.2019,"1091,52",1
ID,4044324,28.2019,"648,30",1
ID,4045302,27.2019,"1216,62",1
ID,4045326,29.2019,"3809,88",2
ID,4051908,27.2019,"1904,94",1
ID,4052106,29.2019,"1216,62",1
ID,4052460,31.2019,"1216,62",1
ID,4052706,27.2019,"13018,44",11
ID,4052706,28.2019,"28403,16",24
ID,4052706,29.2019,"1183,44",1
ID,4052706,30.2019,"41421,24",35
ID,4052706,31.2019,"11835,00",10
ID,4062558,29.2019,"648,30",1
ID,4062558,27.2019,"1216,62",1
ID,4062558,31.2019,"1216,62",1
ID,4070652,30.2019,"1216,62",1
ID,4070652,27.2019,"4866,48",4
ID,4070994,28.2019,"1216,62",1
ID,4071054,27.2019,"1216,62",1
ID,4071438,27.2019,"1216,62",1
ID,4083306,29.2019,"3611,82",3
ID,4083432,30.2019,"649,50",1
ID,4083678,27.2019,"2414,22",2
ID,4083864,27.2019,"2433,24",2
ID,4083870,30.2019,"631,26",1
ID,4083870,30.2019,"2426,52",2
ID,4093788,30.2019,"1216,38",1
ID,4093908,28.2019,"1296,60",2
ID,4093908,30.2019,"1296,60",2
ID,4094184,27.2019,"2432,76",2
ID,4094184,30.2019,"3649,14",3
ID,4094772,31.2019,"1216,62",1
ID,4110768,27.2019,"1216,62",1
ID,4110792,27.2019,"2407,92",2
ID,4110792,28.2019,"2407,92",2
ID,4110912,27.2019,"6580,26",3
ID,4110912,30.2019,"1188,72",1
ID,4110912,27.2019,"3566,16",3
ID,4110984,27.2019,"3649,86",3
ID,4110984,28.2019,"1216,62",1
ID,4110984,29.2019,"1216,62",1
ID,4119834,28.2019,"1068,54",1
ID,4119834,28.2019,"4815,60",4
ID,4119834,31.2019,"9631,32",8
ID,4120356,29.2019,"1213,26",1
ID,4120896,29.2019,"2433,24",2
ID,4121106,27.2019,"2593,20",4
ID,4121106,29.2019,"648,30",1
ID,4121106,29.2019,"1216,62",1
ID,4126998,27.2019,"1216,62",1
ID,4126998,30.2019,"1216,62",1
ID,4127196,29.2019,"1216,62",1
ID,4127196,29.2019,"1216,62",1
ID,4127226,27.2019,"1091,52",1
ID,4127226,30.2019,"3274,56",3
ID,4127550,27.2019,"396,72",1
ID,4127550,31.2019,"1296,60",2
ID,4127562,29.2019,"1216,62",1
ID,4127700,27.2019,"1216,38",1
ID,4127700,30.2019,"2432,76",2
ID,4133448,28.2019,"648,30",1
ID,4134552,29.2019,"2411,52",2
ID,4135200,29.2019,"2433,24",2
ID,4139430,31.2019,"3902,82",1
ID,4139430,27.2019,"2432,76",2
ID,4139430,28.2019,"1216,38",1
ID,4139430,30.2019,"12163,80",10
ID,4139562,31.2019,"2244,84",1
ID,4139598,27.2019,"2433,24",2
ID,4139598,30.2019,"1216,62",1
ID,4140012,27.2019,"631,26",1
ID,4140222,29.2019,"1216,62",1
ID,4140222,30.2019,"2433,24",2
ID,4140222,31.2019,"18249,30",15
ID,4140354,29.2019,"1216,62",1
ID,4140354,31.2019,"1216,62",1
ID,4140702,27.2019,"396,72",1
ID,4140702,30.2019,"396,72",1
ID,4157268,30.2019,"277,08",1
ID,4157628,27.2019,"3649,86",3
ID,4157712,27.2019,"1216,62",1
ID,4158060,27.2019,"1216,62",1
ID,4158342,29.2019,"2244,84",1
ID,4158342,30.2019,"6734,52",3
ID,4158504,30.2019,"1216,38",1
ID,4168554,31.2019,"1289,64",2
ID,4168554,29.2019,"2401,68",2
ID,4168920,30.2019,"1216,62",1
ID,4168974,27.2019,"3649,14",3
ID,4168974,28.2019,"2432,76",2
ID,4168974,29.2019,"3649,14",3
ID,4168974,31.2019,"2432,76",2
ID,4180026,31.2019,"1203,90",1
ID,4180242,27.2019,"2433,24",2
ID,4180242,30.2019,"2433,24",2
ID,4180356,29.2019,"1216,62",1
ID,4180548,31.2019,"1216,62",1
ID,4180722,30.2019,"641,70",1
ID,4189608,28.2019,"554,16",2
ID,4189722,28.2019,"399,36",1
ID,4189722,28.2019,"1093,98",1
ID,4189722,28.2019,"1216,98",1
ID,4190178,29.2019,"1216,62",1
ID,4190916,30.2019,"793,44",2
ID,4190916,27.2019,"277,08",1
ID,4198518,30.2019,"648,30",1
ID,4198518,28.2019,"1216,62",1
ID,4198692,27.2019,"1216,38",1
ID,4198692,29.2019,"1216,38",1
ID,4198692,31.2019,"12163,80",10
ID,4198974,27.2019,"1216,62",1
ID,4199148,28.2019,"1247,04",2
ID,4215372,30.2019,"1216,62",1
ID,4215918,28.2019,"1216,62",1
ID,4215966,27.2019,"1194,78",1
ID,4227882,30.2019,"1205,76",1
ID,4227930,29.2019,"1091,52",1
ID,4227930,29.2019,"2433,24",2
ID,4228122,27.2019,"1205,76",1
ID,4228266,30.2019,"1216,62",1
ID,4228692,29.2019,"1216,62",1
ID,4228884,30.2019,"6083,10",5
ID,4229160,27.2019,"2432,76",2
ID,4229160,30.2019,"4865,52",4
ID,4236036,29.2019,"1216,62",1
ID,4236036,30.2019,"2433,24",2
ID,4236342,30.2019,"1944,90",3
ID,4237512,29.2019,"9731,04",8
ID,4237512,30.2019,"1216,38",1
ID,4237656,30.2019,"648,30",1
ID,4247382,27.2019,"-1091,52",-1
ID,4247574,27.2019,"1216,62",1
ID,4248870,30.2019,"396,60",1
ID,4258452,27.2019,"396,72",1
ID,4258560,29.2019,"396,60",1
ID,4258560,30.2019,"648,30",1
ID,4258560,30.2019,"1216,38",1
ID,4258692,30.2019,"1216,62",1
ID,4258752,29.2019,"1216,62",1
ID,4259028,29.2019,"1190,16",3
ID,4259028,30.2019,"277,08",1
ID,4259886,29.2019,"1084,56",1
ID,4259886,27.2019,"3640,14",3
ID,4259886,29.2019,"3640,14",3
ID,4259946,29.2019,"399,36",1
ID,4267284,30.2019,"3617,28",3
ID,4268016,29.2019,"1216,38",1
ID,4268802,29.2019,"623,52",1
ID,4268802,28.2019,"1247,04",2
ID,4284738,29.2019,"2433,24",2
ID,4298916,27.2019,"2432,76",2
ID,4308546,28.2019,"-623,52",-1
ID,4308546,27.2019,"623,52",1
ID,4309308,30.2019,"1205,76",1
ID,4309380,29.2019,"1904,94",1
ID,4309380,29.2019,"4866,48",4
ID,4309758,28.2019,"1216,62",1
ID,4309932,31.2019,"623,52",1
ID,4309932,29.2019,"2433,24",2
ID,4310136,31.2019,"1289,52",2
ID,4310136,27.2019,"1203,90",1
ID,4310136,28.2019,"1203,90",1
ID,4310160,30.2019,"2433,24",2
ID,4320018,30.2019,"6171,60",10
ID,4320540,31.2019,"1216,62",1
ID,4332078,27.2019,"1216,62",1
ID,4332210,28.2019,"2184,00",1
ID,4332210,29.2019,"6552,00",3
ID,4332210,30.2019,"2184,00",1
ID,4332354,30.2019,"3649,86",3
ID,4351308,29.2019,"1216,62",1
ID,4351308,31.2019,"1216,62",1
ID,4351776,30.2019,"2433,24",2
ID,4372038,28.2019,"793,44",2
ID,4372092,29.2019,"2244,84",1
ID,4372092,27.2019,"1216,62",1
ID,4372092,28.2019,"3649,86",3
ID,4372092,29.2019,"18249,30",15
ID,4372398,30.2019,"1662,12",6
ID,4372734,30.2019,"1216,62",1
ID,4372734,31.2019,"1216,62",1
ID,4372926,28.2019,"6858,72",11
ID,4373070,29.2019,"396,72",1
ID,4373112,30.2019,"4866,48",4
ID,4387770,29.2019,"1200,84",1
ID,4388796,30.2019,"3649,86",3
ID,4389072,28.2019,"396,72",1
ID,4395150,27.2019,"277,08",1
ID,4396710,30.2019,"1216,62",1
ID,4410858,28.2019,"2433,24",2
ID,4410864,28.2019,"12166,20",10
ID,4411326,30.2019,"1247,04",2
ID,4411392,30.2019,"1216,38",1
ID,4411428,30.2019,"1216,62",1
ID,4411746,30.2019,"2433,24",2
ID,4412046,27.2019,"1216,38",1
ID,4412046,30.2019,"1216,38",1
ID,4412340,28.2019,"1216,62",1
ID,4412562,29.2019,"1216,62",1
ID,4434318,27.2019,"1216,62",1
ID,4434522,27.2019,"2407,80",2
ID,4434522,29.2019,"1203,90",1
ID,4434894,28.2019,"1216,62",1
ID,4434894,30.2019,"1216,62",1
ID,4434996,28.2019,"1263,12",2
ID,4434996,27.2019,"7168,68",6
ID,4434996,28.2019,"9558,24",8
ID,4434996,30.2019,"1194,78",1
ID,4435350,30.2019,"1296,60",2
ID,4445514,28.2019,"1870,56",3
ID,4445670,28.2019,"1216,62",1
ID,4446150,30.2019,"396,60",1
ID,4460088,31.2019,"396,72",1
ID,4460694,29.2019,"2434,08",2
ID,4461240,30.2019,"14469,12",12
ID,4477116,30.2019,"1247,04",2
ID,4485864,31.2019,"1216,62",1
ID,4486158,27.2019,"1948,50",3
ID,2854590,34.2019,"1203,90",1
ID,2854704,32.2019,"1203,90",1
ID,2854824,35.2019,"614,34",1
ID,2854824,34.2019,"1205,76",1
ID,2854824,35.2019,"1205,76",1
ID,2854896,35.2019,"2193,36",1
ID,2855118,34.2019,"2377,44",2
ID,2855136,31.2019,"1205,76",1
ID,2855382,35.2019,"606,06",1
ID,2855382,35.2019,"7132,32",6
ID,2855448,32.2019,"87736,80",40
ID,2855448,35.2019,"2193,42",1
ID,2855448,32.2019,"2193,42",1
ID,2855448,34.2019,"2193,42",1
ID,2855826,35.2019,"2193,42",1
ID,2855826,32.2019,"3566,16",3
ID,2855826,33.2019,"1188,72",1
ID,2855826,34.2019,"2377,44",2
ID,2855832,35.2019,"13382,82",11
ID,2856078,32.2019,"4065,00",50
ID,2856894,31.2019,"1205,76",1
ID,2856894,32.2019,"7234,56",6
ID,2856894,34.2019,"3617,28",3
ID,2856894,35.2019,"7234,56",6
ID,2856930,34.2019,"4366,08",4
ID,2857404,32.2019,"612,24",1
ID,2857686,31.2019,"1205,76",1
ID,2857884,32.2019,"3602,64",3
ID,2857884,34.2019,"8410,32",7
ID,2857884,35.2019,"3583,20",3
ID,2857896,31.2019,"3633,90",1
ID,2857896,31.2019,"1016,34",1
ID,2857896,31.2019,"7132,32",6
ID,2857896,32.2019,"1188,72",1
ID,2857896,33.2019,"1188,72",1
ID,2857896,35.2019,"1188,72",1
ID,2858088,35.2019,"1216,62",1
ID,2858220,34.2019,"8405,88",7
ID,2858268,34.2019,"396,60",1
ID,2858298,31.2019,"1247,04",2
ID,2858298,33.2019,"4815,84",4
ID,2858298,35.2019,"4815,84",4
ID,2859084,31.2019,"7234,56",6
ID,2859084,33.2019,"1194,78",1
ID,2859084,34.2019,"3617,28",3
ID,2859084,35.2019,"19211,52",16
ID,2859522,33.2019,"1216,38",1
ID,2859522,35.2019,"1216,38",1
ID,2859672,33.2019,"644,82",1
ID,2859672,32.2019,"612,24",1
ID,2859672,35.2019,"1213,38",1
ID,2860002,35.2019,"3798,18",1
ID,2860002,35.2019,"2224,86",1
ID,2860002,32.2019,"1062,24",1
ID,2860416,31.2019,"2224,86",1
ID,2860416,32.2019,"2224,86",1
ID,2860416,33.2019,"2224,86",1
ID,2860416,35.2019,"4449,72",2
ID,2860416,32.2019,"5561,46",3
ID,2860416,32.2019,"1062,24",1
ID,2860416,35.2019,"2124,48",2
ID,2860416,32.2019,"4823,04",4
ID,2860416,35.2019,"2411,52",2
ID,2860536,31.2019,"2411,64",2
ID,2860536,35.2019,"7234,68",6
ID,2860818,32.2019,"1188,72",1
ID,2860818,34.2019,"2377,44",2
ID,2860818,35.2019,"1188,72",1
ID,2860998,35.2019,"2224,86",1
ID,2861058,34.2019,"6580,26",3
ID,2861544,32.2019,"2193,42",1
ID,2861544,35.2019,"396,06",1
ID,2861544,34.2019,"612,24",1
ID,2861544,35.2019,"587,76",1
ID,2861730,34.2019,"1216,62",1
ID,2861844,31.2019,"1205,76",1
ID,2862594,34.2019,"648,30",1
ID,2862612,34.2019,"2244,42",1
ID,2862612,34.2019,"2432,76",2
ID,2862708,34.2019,"1205,76",1
